time_s,dt_s,speed_kmh,steer_input,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_slip_target_fy_n,fr_slip_target_fy_n,rl_slip_target_fy_n,rr_slip_target_fy_n,fl_rolling_constraint_fy_n,fr_rolling_constraint_fy_n,rl_rolling_constraint_fy_n,rr_rolling_constraint_fy_n,fl_rolling_blend,fr_rolling_blend,rl_rolling_blend,rr_rolling_blend,fl_low_speed_scale,fr_low_speed_scale,rl_low_speed_scale,rr_low_speed_scale,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_local_right_force_n,fr_local_right_force_n,rl_local_right_force_n,rr_local_right_force_n,fl_drive_side_force_n,fr_drive_side_force_n,rl_drive_side_force_n,rr_drive_side_force_n,fl_requested_longitudinal_force_n,fr_requested_longitudinal_force_n,rl_requested_longitudinal_force_n,rr_requested_longitudinal_force_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
20.61658,0.01667,10.11367,-1,-24.99466,23.4486,100.4039,-17.74626,2.35646,2.9498,2.35646,2.9498,-1.24824,-1.24824,-0.19787,-0.19787,1.8782,-1.46416,2.73843,2.51698,519.3324,-334.7576,746.8512,546.9865,962.0623,0,520.0135,0,0.22195,0,0.22195,0,0.78249,1,0.90012,1,617.5975,-334.7576,696.504,546.9865,6.43432,-1331.027,516.3416,372.9466,6.43432,-1331.027,516.3416,372.9466,-850.0032,-2062.208,516.3416,372.9466,-855.8349,-855.8348,0,0,2025.483,2025.483,0,0,0,0,0,0,0,0,0,0,63.45999,36.94394,100.4039
20.63325,0.01667,10.28557,-1,-24.96232,24.30128,93.95606,-17.98318,2.38618,3.00332,2.38618,3.00332,-1.28987,-1.28987,-0.19736,-0.19736,2.23842,-1.23865,2.72027,2.49107,732.5805,-244.2453,743.6827,548.015,841.8972,0,454.7942,0,0.19533,0,0.19533,0,0.80857,1,0.9121,1,753.9337,-244.2453,687.2532,548.015,180.3993,-1071.58,549.0569,405.9639,180.3993,-1071.58,549.0569,405.9639,-694.7012,-1829.727,549.0569,405.9639,-858.2486,-858.2487,0,0,2033.658,2033.658,0,0,0,0,0,0,0,0,0,0,54.28138,39.67469,93.95606
20.64992,0.01667,10.45954,-1,-24.92916,25.02539,88.00245,-18.07231,2.42031,3.05778,2.42031,3.05778,-1.32264,-1.32264,-0.19414,-0.19414,2.45935,-1.12053,2.6634,2.43114,887.0781,-202.4,721.3574,539.6115,709.3601,0,383.5628,0,0.16623,0,0.16623,0,0.8371,1,0.9252,1,857.5366,-202.4,665.207,539.6115,339.3157,-859.9138,572.0223,431.8924,339.3157,-859.9138,572.0223,431.8924,-553.1699,-1640.667,572.0223,431.8924,-860.8715,-860.8715,0,0,2042.412,2042.412,0,0,0,0,0,0,0,0,0,0,46.29655,41.7059,88.00245
20.66658,0.01667,10.63572,-1,-24.89515,25.63469,82.69029,-18.0468,2.45836,3.113,2.45836,3.113,-1.34804,-1.34804,-0.18914,-0.18914,2.56434,-1.08953,2.58115,2.3495,975.0623,-192.6185,686.9442,524.5891,571.9669,0,310.3154,0,0.13585,0,0.13585,0,0.86686,1,0.93887,1,920.3007,-192.6185,635.7782,524.5891,477.2692,-693.6412,585.3706,450.5811,477.2692,-693.6412,585.3706,450.5811,-430.7509,-1492.86,585.3706,450.5811,-863.6721,-863.6721,0,0,2051.678,2051.678,0,0,0,0,0,0,0,0,0,0,39.65347,43.03683,82.69029
20.68325,0.01667,10.81427,-1,-24.86023,26.14513,78.16582,-17.93812,2.49974,3.16879,2.49974,3.16879,-1.36762,-1.36762,-0.18321,-0.18321,2.57764,-1.12529,2.48596,2.25745,1002.061,-206.3195,647.4628,502.642,437.67,0,238.9403,0,0.10556,0,0.10556,0,0.89655,1,0.9525,1,942.4818,-206.3195,604.3375,502.642,589.3474,-569.0818,590.3118,462.0048,589.3474,-569.0818,590.3118,462.0048,-331.8809,-1382.965,590.3118,462.0048,-866.617,-866.617,0,0,2061.381,2061.381,0,0,0,0,0,0,0,0,0,0,34.44913,43.71668,78.16582
20.69992,0.01667,10.99525,-1,-24.82437,26.57427,74.56918,-17.7752,2.54385,3.22498,2.54385,3.22498,-1.38292,-1.38292,-0.17714,-0.17714,2.52332,-1.2082,2.38884,2.16483,974.3575,-238.5681,607.8315,481.3421,311.4482,0,172.4512,0,0.07678,0,0.07678,0,0.92476,1,0.96545,1,923.459,-238.5681,574.4028,481.3421,672.1265,-481.9066,588.5894,466.8181,672.1265,-481.9066,588.5894,466.8181,-259.6487,-1307.048,588.5894,466.8181,-869.6701,-869.67,0,0,2071.441,2071.441,0,0,0,0,0,0,0,0,0,0,30.7241,43.84509,74.56918
20.71658,0.01667,11.17856,-1,-24.78756,26.94156,72.01348,-17.58366,2.59005,3.2814,2.59005,3.2814,-1.39544,-1.39544,-0.17156,-0.17156,2.42462,-1.3199,2.29858,2.07937,911.4191,-285.0058,570.7506,462.1407,201.6777,0,113.4753,0,0.05092,0,0.05092,0,0.9501,1,0.97709,1,875.2808,-285.0058,547.4673,462.1407,724.4503,-427.5356,582.0131,466.749,724.4503,-427.5356,582.0131,466.749,-215.0911,-1260.943,582.0131,466.749,-872.7967,-872.7966,0,0,2081.78,2081.78,0,0,0,0,0,0,0,0,0,0,28.44448,43.56901,72.01348
20.73325,0.01667,11.36402,-1,-24.74982,27.26579,70.47656,-17.38495,2.63771,3.33793,2.63771,3.33793,-1.40652,-1.40652,-0.16694,-0.16694,2.30261,-1.44419,2.22168,2.0067,829.9426,-341.0827,538.9316,446.6092,113.2176,0,64.78579,0,0.02929,0,0.02929,0,0.9713,1,0.98682,1,808.9495,-341.0827,525.0437,446.6092,748.8672,-401.1123,572.2429,463.296,748.8672,-401.1123,572.2429,463.296,-195.8827,-1240.23,572.2429,463.296,-875.9623,-875.9623,0,0,2092.315,2092.315,0,0,0,0,0,0,0,0,0,0,27.45689,43.01967,70.47656
20.74992,0.01667,11.55132,-1,-24.71118,27.56407,69.87514,-17.19588,2.68626,3.39447,2.68626,3.39447,-1.41734,-1.41734,-0.16362,-0.16362,2.17512,-1.56767,2.16247,1.95051,743.9249,-401.517,514.1021,435.9515,49.1724,0,28.62523,0,0.01303,0,0.01303,0,0.98723,1,0.99414,1,734.8713,-401.517,507.7757,435.9515,749.695,-397.4708,560.8305,458.0319,749.695,-397.4708,560.8305,458.0319,-198.0939,-1240.21,560.8305,458.0319,-879.1367,-879.1367,0,0,2102.975,2102.975,0,0,0,0,0,0,0,0,0,0,27.54826,42.32688,69.87514
20.76658,0.01667,11.74013,-1,-24.67171,27.85086,70.06925,-17.0285,2.7352,3.45092,2.7352,3.45092,-1.42881,-1.42881,-0.16179,-0.16179,2.05615,-1.68007,2.12334,1.91275,663.6319,-460.7396,497.0394,430.8942,11.24874,0,6.66042,0,0.00305,0,0.00305,0,0.99701,1,0.99863,1,661.6421,-460.7396,495.5437,430.8942,732.41,-411.0778,549.0441,452.4489,732.41,-411.0778,549.0441,452.4489,-216.7429,-1255.847,549.0441,452.4489,-882.2945,-882.2945,0,0,2113.693,2113.693,0,0,0,0,0,0,0,0,0,0,28.46396,41.6053,70.06925
20.78325,0.01667,11.93013,-1,-24.63145,28.13743,70.88702,-16.89024,2.78414,3.50724,2.78414,3.50724,-1.4416,-1.4416,-0.16152,-0.16152,1.9556,-1.77439,2.10492,1.89382,595.2228,-513.7136,487.7805,431.7145,0,0,0,0,0,0,0,0,1,1,1,1,595.2228,-513.7136,487.7805,431.7145,702.7583,-436.2243,537.8224,447.8672,702.7583,-436.2243,537.8224,447.8672,-246.603,-1281.947,537.8224,447.8672,-885.4155,-885.4155,0,0,2124.42,2124.42,0,0,0,0,0,0,0,0,0,0,29.93825,40.94877,70.88702
20.79992,0.01667,12.12103,-1,-24.59049,28.43163,72.14237,-16.78442,2.83281,3.5634,2.83281,3.5634,-1.4561,-1.4561,-0.16277,-0.16277,1.87944,-1.84668,2.10645,1.89288,543.558,-556.6375,486.7462,438.2885,0,0,0,0,0,0,0,0,1,1,1,1,543.558,-556.6375,486.7462,438.2885,666.8007,-467.3873,528.1682,445.3682,666.8007,-467.3873,528.1682,445.3682,-282.1603,-1313.483,528.1682,445.3682,-888.4857,-888.4857,0,0,2135.116,2135.116,0,0,0,0,0,0,0,0,0,0,31.69848,40.44389,72.14237
20.81658,0.01667,12.31258,-1,-24.54887,28.7381,73.66268,-16.71058,2.88106,3.61939,2.88106,3.61939,-1.47246,-1.47246,-0.16542,-0.16542,1.82977,-1.89594,2.12581,1.90793,509.6137,-587.4682,493.6805,450.0707,0,0,0,0,0,0,0,0,1,1,1,1,509.6137,-587.4682,493.6805,450.0707,630.3566,-499.6751,521.2909,445.7386,630.3566,-499.6751,521.2909,445.7386,-318.1199,-1346.005,521.2909,445.7386,-891.4968,-891.4968,0,0,2145.759,2145.759,0,0,0,0,0,0,0,0,0,0,33.48911,40.17357,73.66268
20.83325,0.01667,12.50459,-1,-24.50664,29.05897,75.31578,-16.66524,2.92882,3.67525,2.92882,3.67525,-1.49062,-1.49062,-0.16924,-0.16924,1.80554,-1.92361,2.15981,1.93601,491.1974,-605.9717,507.321,466.1193,0,0,0,0,0,0,0,0,1,1,1,1,491.1974,-605.9717,507.321,466.1193,597.4438,-529.2214,517.9888,449.4256,597.4438,-529.2214,517.9888,449.4256,-350.8242,-1375.992,517.9888,449.4256,-894.4462,-894.4462,0,0,2156.338,2156.338,0,0,0,0,0,0,0,0,0,0,35.12622,40.18956,75.31578
20.84992,0.01667,12.69696,-1,-24.46383,29.39455,77.00583,-16.6432,2.97612,3.73102,2.97612,3.73102,-1.51034,-1.51034,-0.17396,-0.17396,1.80357,-1.9327,2.20469,1.97372,485.7117,-613.2972,526.2124,485.237,0,0,0,0,0,0,0,0,1,1,1,1,485.7117,-613.2972,526.2124,485.237,570.4907,-553.3885,518.6434,456.5276,570.4907,-553.3885,518.6434,456.5276,-378.0624,-1401.043,518.6434,456.5276,-897.3361,-897.3361,0,0,2166.857,2166.857,0,0,0,0,0,0,0,0,0,0,36.49403,40.5118,77.00583
20.86658,0.01667,12.8896,-1,-24.42047,29.74393,78.66853,-16.63845,3.02301,3.78677,3.02301,3.78677,-1.53133,-1.53133,-0.17928,-0.17928,1.81954,-1.92706,2.25656,2.01751,490.5278,-611.4832,548.8052,506.1156,0,0,0,0,0,0,0,0,1,1,1,1,490.5278,-611.4832,548.8052,506.1156,550.6335,-570.7727,523.2967,466.8224,550.6335,-570.7727,523.2967,466.8224,-398.7996,-1419.88,523.2967,466.8224,-900.1712,-900.1713,0,0,2177.325,2177.325,0,0,0,0,0,0,0,0,0,0,37.53574,41.13279,78.66853
20.88325,0.01667,13.08247,-1,-24.37658,30.10551,80.26416,-16.64505,3.0696,3.84255,3.0696,3.84255,-1.55324,-1.55324,-0.18492,-0.18492,1.84871,-1.91073,2.31175,2.0641,503.1767,-602.9232,573.5588,527.48,0,0,0,0,0,0,0,0,1,1,1,1,503.1767,-602.9232,573.5588,527.48,538.1148,-581.0422,531.7805,479.8257,538.1148,-581.0422,531.7805,479.8257,-412.8147,-1432.202,531.7805,479.8257,-902.9579,-902.9579,0,0,2187.757,2187.757,0,0,0,0,0,0,0,0,0,0,38.23873,42.02543,80.26416
20.89992,0.01667,12.98073,-1,-24.36617,29.56702,26.7401,-16.56317,3.08438,3.8549,3.08438,3.8549,-1.55027,-1.55027,-0.18624,-0.18624,1.74272,-1.98582,2.32317,2.07504,451.3792,-647.9527,578.4332,531.4296,0,0,0,0,0,0,0,0,1,1,1,1,451.3792,-647.9527,578.4332,531.4296,523.5195,-594.1508,541.5054,492.6882,523.5195,-594.1508,541.5054,492.6882,656.2654,-361.8512,541.5054,492.6882,179.3771,179.3771,0,0,-434.7833,-434.7833,0,0,0,0,0,0,0,0,0,0,-16.22368,42.96379,26.7401
20.91658,0.01667,12.88138,0,-21.03617,28.9903,20.4073,-16.37476,3.06773,3.82456,3.06773,3.82456,-1.52175,-1.52175,-0.18195,-0.18195,3.98657,0.53154,2.27534,2.03636,1883.681,53.01196,550.6263,509.8839,0,0,0,0,0,0,0,0,1,1,1,1,1883.681,53.01196,550.6263,509.8839,737.7314,-443.3351,544.7385,498.0683,737.7314,-443.3351,544.7385,498.0683,843.5699,-258.7832,544.7385,498.0683,155.0054,155.0053,0,0,-431.8211,-431.8211,0,0,0,0,0,0,0,0,0,0,-22.91431,43.32161,20.4073
20.93325,0.01667,12.78535,0,-17.90175,28.10375,-2.79055,-16.05142,3.0564,3.79507,3.0564,3.79507,-1.48257,-1.48257,-0.17492,-0.17492,5.88569,2.74431,2.19104,1.96611,3234.422,1177.961,501.6832,472.4769,0,0,0,0,0,0,0,0,1,1,1,1,3234.422,1177.961,501.6832,472.4769,1312.488,-23.44914,538.9999,494.4293,1312.488,-23.44914,538.9999,494.4293,1380.828,109.5694,538.9999,494.4293,131.8833,131.8833,0,0,-429.0483,-429.0483,0,0,0,0,0,0,0,0,0,0,-45.72258,42.93203,-2.79055
20.94992,0.01667,12.69013,0,-14.65979,26.74023,-35.69055,-15.45433,3.05533,3.76543,3.05533,3.76543,-1.42056,-1.42056,-0.16349,-0.16349,7.4911,4.7478,2.04836,1.84574,4096.114,2858.852,429.2977,413.9058,0,0,0,0,0,0,0,0,1,1,1,1,4096.114,2858.852,429.2977,413.9058,1957.763,713.876,521.57,479.391,1957.763,713.876,521.57,479.391,2002.049,798.6559,521.57,479.391,108.0198,108.0198,0,0,-426.8222,-426.8222,0,0,0,0,0,0,0,0,0,0,-77.27375,41.58319,-35.69055
20.96658,0.01667,12.59124,0,-11.4122,24.80651,-73.52758,-14.49181,3.06597,3.73358,3.06597,3.73358,-1.32785,-1.32785,-0.14599,-0.14599,8.63121,6.35997,1.82638,1.65595,4432.142,4176.174,334.5418,333.8017,0,0,0,0,0,0,0,0,1,1,1,1,4432.142,4176.174,334.5418,333.8017,2555.147,1648.979,490.2407,450.6152,2555.147,1648.979,490.2407,450.6152,2588.769,1700.515,490.2407,450.6152,84.13867,84.13855,0,0,-425.2298,-425.2298,0,0,0,0,0,0,0,0,0,0,-112.6138,39.08624,-73.52758
20.98325,0.01667,12.48552,0,-8.15919,22.32131,-110.073,-13.14669,3.08669,3.69704,3.08669,3.69704,-1.20282,-1.20282,-0.12234,-0.12234,9.30708,7.5526,1.52612,1.39533,4513.017,4937.81,229.3701,240.8358,0,0,0,0,0,0,0,0,1,1,1,1,4513.017,4937.81,229.3701,240.8358,3038.32,2561.885,444.795,408.0475,3038.32,2561.885,444.795,408.0475,3067.758,2596.146,444.795,408.0475,60.19312,60.19312,0,0,-424.1231,-424.1231,0,0,0,0,0,0,0,0,0,0,-145.5029,35.42987,-110.073
20.99992,0.01667,12.09554,0,-4.90648,19.19796,-150.9129,-11.53143,3.07686,3.61412,3.07686,3.61412,-1.04399,-1.04399,-0.0929,-0.0929,9.61719,8.38098,1.16057,1.07253,4527.795,5334.53,129.9918,146.4133,0,0,0,0,0,0,0,0,1,1,1,1,4527.795,5334.53,129.9918,146.4133,3408.015,3333.469,388.4783,354.5172,3408.015,3333.469,388.4783,354.5172,3604.168,3529.895,388.4783,354.5172,208.6416,208.6416,0,0,-2439.408,-2439.408,-442.5877,-442.5877,0,0,0,0,0,0,0,0,-181.7794,30.86646,-150.9129
21.01658,0.01667,11.69429,0,-1.64123,15.80887,-171.8012,-9.69692,3.03078,3.4836,3.03078,3.4836,-0.86121,-0.86121,-0.05959,-0.05959,9.64493,8.88626,0.74956,0.70136,4547.926,5591.775,52.19946,64.56286,0,0,0,0,0,0,0,0,1,1,1,1,4547.926,5591.775,52.19946,64.56286,3686.52,3945.499,327.6117,295.6097,3686.52,3945.499,327.6117,295.6097,3755.177,4014.049,327.6117,295.6097,70.1687,70.1687,0,0,-2449.941,-2449.941,-447.239,-447.239,0,0,0,0,0,0,0,0,-197.6918,25.89066,-171.8012
21.03325,0.01667,11.31737,0,0,12.06372,-197.9836,-7.60641,2.98818,3.34831,2.98818,3.34831,-0.66536,-0.66536,-0.02784,-0.02784,8.36216,7.93773,0.35241,0.33429,4495.616,5611.257,10.80682,15.04632,0,0,0,0,0,0,0,0,1,1,1,1,4495.616,5611.257,10.80682,15.04632,3890.371,4405.727,269.3135,238.7527,3890.371,4405.727,269.3135,238.7527,3890.371,4405.727,269.3135,238.7527,0,0,0,0,-2058.809,-2473.176,-454.7933,-454.7933,0,0,0,0,0,0,0,0,-219.0903,21.10674,-197.9836
21.04992,0.01667,10.93055,0,0,8.41614,-195.3667,-5.26831,2.94492,3.20863,2.94492,3.20863,-0.46111,-0.46111,0.00572,0.00572,5.85311,5.63308,-0.07286,-0.07011,3425.307,4323.492,-0.41842,-0.67042,0,0,0,0,0,0,0,0,1,1,1,1,3425.307,4323.492,-0.41842,-0.67042,3855.942,4484.674,218.7885,190.7875,3855.942,4484.674,218.7885,190.7875,3855.942,4484.674,218.7885,190.7875,0,0,0,0,-2509.426,-2509.426,-465.0789,-465.0789,0,0,0,0,0,0,0,0,-212.3818,17.01513,-195.3667
21.06658,0.01667,10.55546,0,0,5.13748,-175.8817,-2.86481,2.89295,3.06628,2.89295,3.06628,-0.26571,-0.26571,0.04113,0.04113,3.40625,3.32146,-0.52791,-0.51474,1600.857,2095.74,-18.38475,-34.41924,0,0,0,0,0,0,0,0,1,1,1,1,1600.857,2095.74,-18.38475,-34.41924,3413.679,4022.925,175.2295,149.2697,3413.679,4022.925,175.2295,149.2697,3413.679,4022.925,175.2295,149.2697,0,0,0,0,-2556.654,-2556.654,-477.9281,-477.9281,0,0,0,0,0,0,0,0,-189.3625,13.48076,-175.8817
21.08325,0.01667,10.19074,0,0,2.49287,-141.1234,-0.66894,2.83253,2.92883,2.83253,2.92883,-0.09841,-0.09841,0.07205,0.07205,1.274,1.25633,-0.93283,-0.91989,277.7879,380.0002,-47.80897,-104.4989,0,0,0,0,0,0,0,0,1,1,1,1,277.7879,380.0002,-47.80897,-104.4989,2713.586,3219.388,134.6153,104.9247,2713.586,3219.388,134.6153,104.9247,2713.586,3219.388,134.6153,104.9247,0,0,0,0,-2614.862,-2614.862,-493.1887,-493.1887,0,0,0,0,0,0,0,0,-151.0747,9.95128,-141.1234
21.09992,0.01667,9.82644,0,0,0.50042,-108.1112,1.14898,2.76095,2.79773,2.76095,2.79773,0.031,0.031,0.09611,0.09611,-0.40556,-0.40341,-1.25705,-1.25041,-30.39769,-43.2311,-73.46561,-183.5736,-2.1016,0,-0.4704,0,0.00056,0,0.00056,0,0.99945,1,0.99975,1,-30.3819,-43.2311,-73.42486,-183.5736,2054.474,2437.109,96.54645,54.15302,2054.474,2437.109,96.54645,54.15302,2054.474,2437.109,96.54645,54.15302,0,0,0,0,-2683.411,-2683.411,-510.6814,-510.6814,0,0,0,0,0,0,0,0,-114.3717,6.26055,-108.1112
